celebrity_name,season,week,season_rule,judge_score,estimated_fan_vote_pct,placement
Wayne Brady,31,10,Ranking_JudgeSave,38.0,0.2435929487179341,3
Charli D'Amelio,31,10,Ranking_JudgeSave,40.0,0.2564070512820645,1
Shangela,31,10,Ranking_JudgeSave,38.0,0.24359294871793682,4
Gabby Windey,31,10,Ranking_JudgeSave,40.0,0.2564070512820645,2
Jamie Lynn Spears,32,1,Ranking_JudgeSave,15.0,0.08409802824551725,13
Mira Sorvino,32,1,Ranking_JudgeSave,17.0,0.09024536230473372,10
Barry Williams,32,1,Ranking_JudgeSave,16.0,0.08814825253676052,7
Alyson Hannigan,32,1,Ranking_JudgeSave,13.0,0.08995751833002433,5
Xochitl Gomez,32,1,Ranking_JudgeSave,18.0,0.09136604043269358,1
Adrian Peterson,32,1,Ranking_JudgeSave,18.0,0.09136604043269358,11
Matt Walsh,32,1,Ranking_JudgeSave,12.0,0.0,14
Tyson Beckford,32,1,Ranking_JudgeSave,12.0,0.0,12
Jason Mraz,32,1,Ranking_JudgeSave,21.0,0.09668100290784255,2
Lele Pons,32,1,Ranking_JudgeSave,19.0,0.09151016265691211,8
Harry Jowsey,32,1,Ranking_JudgeSave,12.0,0.0,6
Mauricio Umansky,32,1,Ranking_JudgeSave,15.0,0.08409802824551725,9
Charity Lawson,32,1,Ranking_JudgeSave,22.0,0.09682515508996138,4
Ariana Madix,32,1,Ranking_JudgeSave,21.0,0.09570440881734373,3
Jamie Lynn Spears,32,2,Ranking_JudgeSave,16.0,0.0,13
Mira Sorvino,32,2,Ranking_JudgeSave,18.0,0.12083406175073486,10
Barry Williams,32,2,Ranking_JudgeSave,15.0,0.0,7
Alyson Hannigan,32,2,Ranking_JudgeSave,19.0,0.12354082710839137,5
Xochitl Gomez,32,2,Ranking_JudgeSave,24.0,0.1372096792242876,1
Adrian Peterson,32,2,Ranking_JudgeSave,15.0,0.0,11
Tyson Beckford,32,2,Ranking_JudgeSave,18.0,0.09692306745273419,12
Jason Mraz,32,2,Ranking_JudgeSave,24.0,0.1372096792242876,2
Lele Pons,32,2,Ranking_JudgeSave,21.0,0.12899381512648056,8
Harry Jowsey,32,2,Ranking_JudgeSave,15.0,0.0,6
Mauricio Umansky,32,2,Ranking_JudgeSave,12.0,0.0,9
Charity Lawson,32,2,Ranking_JudgeSave,21.0,0.12899378555546315,4
Ariana Madix,32,2,Ranking_JudgeSave,20.0,0.12629508455762065,3
Mira Sorvino,32,3,Ranking_JudgeSave,26.0,0.09213569743356229,10
Barry Williams,32,3,Ranking_JudgeSave,25.0,0.09397446992867986,7
Alyson Hannigan,32,3,Ranking_JudgeSave,24.0,0.09581325648842387,5
Xochitl Gomez,32,3,Ranking_JudgeSave,32.0,0.08554467320421055,1
Adrian Peterson,32,3,Ranking_JudgeSave,22.0,0.09726996251314188,11
Tyson Beckford,32,3,Ranking_JudgeSave,20.0,0.0,12
Jason Mraz,32,3,Ranking_JudgeSave,34.0,0.08186708983255457,2
Lele Pons,32,3,Ranking_JudgeSave,27.0,0.09029688635830097,8
Harry Jowsey,32,3,Ranking_JudgeSave,24.0,0.09581325648842387,6
Mauricio Umansky,32,3,Ranking_JudgeSave,23.0,0.09765206741228417,9
Charity Lawson,32,3,Ranking_JudgeSave,32.0,0.08554467320421055,4
Ariana Madix,32,3,Ranking_JudgeSave,34.0,0.08408796713620739,3
Mira Sorvino,32,4,Ranking_JudgeSave,21.0,0.1087783831897299,10
Barry Williams,32,4,Ranking_JudgeSave,18.0,0.0,7
Alyson Hannigan,32,4,Ranking_JudgeSave,18.0,0.0,5
Xochitl Gomez,32,4,Ranking_JudgeSave,27.0,0.18510941885370125,1
Adrian Peterson,32,4,Ranking_JudgeSave,21.0,0.0,11
Jason Mraz,32,4,Ranking_JudgeSave,24.0,0.1771857087962333,2
Lele Pons,32,4,Ranking_JudgeSave,22.0,0.171908528969179,8
Harry Jowsey,32,4,Ranking_JudgeSave,21.0,0.0,6
Mauricio Umansky,32,4,Ranking_JudgeSave,19.0,0.0,9
Charity Lawson,32,4,Ranking_JudgeSave,24.0,0.17718572180481662,4
Ariana Madix,32,4,Ranking_JudgeSave,25.0,0.1798322383863398,3
Mira Sorvino,32,5,Ranking_JudgeSave,22.0,0.0,10
Barry Williams,32,5,Ranking_JudgeSave,24.0,0.14190432730300787,7
Alyson Hannigan,32,5,Ranking_JudgeSave,21.0,0.0,5
Xochitl Gomez,32,5,Ranking_JudgeSave,28.0,0.15229464664641906,1
Jason Mraz,32,5,Ranking_JudgeSave,27.0,0.14969591665006277,2
Lele Pons,32,5,Ranking_JudgeSave,24.0,0.14190432553204255,8
Harry Jowsey,32,5,Ranking_JudgeSave,18.0,0.0,6
Mauricio Umansky,32,5,Ranking_JudgeSave,24.0,0.1419043046247608,9
Charity Lawson,32,5,Ranking_JudgeSave,28.0,0.152296535866677,4
Ariana Madix,32,5,Ranking_JudgeSave,24.0,0.11999994337702985,3
Barry Williams,32,6,Ranking_JudgeSave,32.0,0.0,7
Alyson Hannigan,32,6,Ranking_JudgeSave,31.0,0.0,5
Xochitl Gomez,32,6,Ranking_JudgeSave,42.0,0.22075485858707003,1
Jason Mraz,32,6,Ranking_JudgeSave,39.0,0.21545574742018372,2
Lele Pons,32,6,Ranking_JudgeSave,37.0,0.13111005422089303,8
Harry Jowsey,32,6,Ranking_JudgeSave,29.0,0.0,6
Mauricio Umansky,32,6,Ranking_JudgeSave,33.0,0.0,9
Charity Lawson,32,6,Ranking_JudgeSave,38.0,0.21369010674132496,4
Ariana Madix,32,6,Ranking_JudgeSave,41.0,0.21898923303052822,3
Barry Williams,32,7,Ranking_JudgeSave,32.5,0.08106201944399563,7
Alyson Hannigan,32,7,Ranking_JudgeSave,35.0,0.08765729680449008,5
Xochitl Gomez,32,7,Ranking_JudgeSave,37.0,0.30210249630921565,1
Jason Mraz,32,7,Ranking_JudgeSave,36.0,0.090295408339312,2
Lele Pons,32,7,Ranking_JudgeSave,36.5,0.032102363447323576,8
Harry Jowsey,32,7,Ranking_JudgeSave,32.0,0.07974296593372765,6
Charity Lawson,32,7,Ranking_JudgeSave,36.0,0.0902954110614875,4
Ariana Madix,32,7,Ranking_JudgeSave,37.0,0.2367420386604478,3
Barry Williams,32,8,Ranking_JudgeSave,35.0,0.0,7
Alyson Hannigan,32,8,Ranking_JudgeSave,36.0,0.1628571416378711,5
Xochitl Gomez,32,8,Ranking_JudgeSave,40.0,0.2783740094099703,1
Jason Mraz,32,8,Ranking_JudgeSave,33.0,0.0,2
Harry Jowsey,32,8,Ranking_JudgeSave,28.0,0.0,6
Charity Lawson,32,8,Ranking_JudgeSave,39.0,0.27621956107464885,4
Ariana Madix,32,8,Ranking_JudgeSave,42.0,0.28254928787750977,3
Alyson Hannigan,32,9,Ranking_JudgeSave,32.0,0.0,5
Xochitl Gomez,32,9,Ranking_JudgeSave,41.0,0.1559403323149308,1
Jason Mraz,32,9,Ranking_JudgeSave,43.0,0.8440596676850692,2
Harry Jowsey,32,9,Ranking_JudgeSave,30.0,0.0,6
Charity Lawson,32,9,Ranking_JudgeSave,38.0,0.0,4
Ariana Madix,32,9,Ranking_JudgeSave,37.0,0.0,3
Alyson Hannigan,32,10,Ranking_JudgeSave,25.5,0.2000000486067571,5
Xochitl Gomez,32,10,Ranking_JudgeSave,30.0,0.199999896063941,1
Jason Mraz,32,10,Ranking_JudgeSave,28.5,0.1999999749869054,2
Charity Lawson,32,10,Ranking_JudgeSave,29.5,0.20000004332390242,4
Ariana Madix,32,10,Ranking_JudgeSave,29.0,0.2000000370184942,3
Alyson Hannigan,32,11,Ranking_JudgeSave,26.5,0.18213773195873614,5
Xochitl Gomez,32,11,Ranking_JudgeSave,30.0,0.20618309278351785,1
Jason Mraz,32,11,Ranking_JudgeSave,30.0,0.20618309278350913,2
Charity Lawson,32,11,Ranking_JudgeSave,29.5,0.20274804123711407,4
Ariana Madix,32,11,Ranking_JudgeSave,29.5,0.2027480412371228,3
Tori Spelling,33,1,Ranking_JudgeSave,17.0,0.07692179170835996,12
Eric Roberts,33,1,Ranking_JudgeSave,15.0,0.0769232106737905,10
Reginald VelJohnson,33,1,Ranking_JudgeSave,16.0,0.07692283432150075,10
Chandler Kinney,33,1,Ranking_JudgeSave,23.0,0.0769227018773913,3
Dwight Howard ,33,1,Ranking_JudgeSave,22.0,0.07692324227676135,6
Danny Amendola,33,1,Ranking_JudgeSave,20.0,0.0769233285153466,5
Stephen Nedoroscik,33,1,Ranking_JudgeSave,21.0,0.07692295216305685,4
Ilona Maher,33,1,Ranking_JudgeSave,18.0,0.07692341454885253,2
Anna Delvey,33,1,Ranking_JudgeSave,18.0,0.07692341454885253,12
Brooks Nader,33,1,Ranking_JudgeSave,18.0,0.07692341454885253,9
Phaedra Parks,33,1,Ranking_JudgeSave,19.0,0.07692303819662998,8
Jenn Tran,33,1,Ranking_JudgeSave,19.0,0.07692303819662998,7
Joey Graziadei,33,1,Ranking_JudgeSave,21.0,0.0769236184239751,1
Tori Spelling,33,2,Ranking_JudgeSave,19.0,0.0,12
Eric Roberts,33,2,Ranking_JudgeSave,15.0,0.0,10
Reginald VelJohnson,33,2,Ranking_JudgeSave,15.0,0.0,10
Chandler Kinney,33,2,Ranking_JudgeSave,24.0,0.13434721796815244,3
Dwight Howard ,33,2,Ranking_JudgeSave,22.0,0.12934831402924357,6
Danny Amendola,33,2,Ranking_JudgeSave,21.0,0.12686860542009568,5
Stephen Nedoroscik,33,2,Ranking_JudgeSave,22.0,0.1293483173852668,4
Ilona Maher,33,2,Ranking_JudgeSave,21.0,0.12694751207168925,2
Anna Delvey,33,2,Ranking_JudgeSave,17.0,0.0,12
Brooks Nader,33,2,Ranking_JudgeSave,20.0,0.0969229778177815,9
Phaedra Parks,33,2,Ranking_JudgeSave,21.0,0.12686866162077393,8
Jenn Tran,33,2,Ranking_JudgeSave,19.0,0.0,7
Joey Graziadei,33,2,Ranking_JudgeSave,22.0,0.12934839368699672,1
Eric Roberts,33,3,Ranking_JudgeSave,23.0,0.0,10
Reginald VelJohnson,33,3,Ranking_JudgeSave,21.0,0.0,10
Chandler Kinney,33,3,Ranking_JudgeSave,34.5,0.1126294817366672,3
Dwight Howard ,33,3,Ranking_JudgeSave,26.0,0.1108797389960596,6
Danny Amendola,33,3,Ranking_JudgeSave,30.0,0.11081168815213407,5
Stephen Nedoroscik,33,3,Ranking_JudgeSave,31.0,0.11211476112543707,4
Ilona Maher,33,3,Ranking_JudgeSave,28.0,0.11084565487324194,2
Brooks Nader,33,3,Ranking_JudgeSave,30.5,0.11080316709543774,9
Phaedra Parks,33,3,Ranking_JudgeSave,28.0,0.10952557286873472,8
Jenn Tran,33,3,Ranking_JudgeSave,31.0,0.11079467912094217,7
Joey Graziadei,33,3,Ranking_JudgeSave,35.0,0.11159525603134554,1
Chandler Kinney,33,4,Ranking_JudgeSave,32.0,0.2128177505223303,3
Dwight Howard ,33,4,Ranking_JudgeSave,29.0,0.0,6
Danny Amendola,33,4,Ranking_JudgeSave,36.0,0.22064747095113776,5
Stephen Nedoroscik,33,4,Ranking_JudgeSave,33.0,0.21477623913025695,4
Ilona Maher,33,4,Ranking_JudgeSave,32.0,0.13111106368185838,2
Brooks Nader,33,4,Ranking_JudgeSave,32.0,0.0,9
Phaedra Parks,33,4,Ranking_JudgeSave,32.0,0.0,8
Jenn Tran,33,4,Ranking_JudgeSave,32.0,0.0,7
Joey Graziadei,33,4,Ranking_JudgeSave,36.0,0.22064747571441665,1
Chandler Kinney,33,5,Ranking_JudgeSave,27.0,0.1483236380044727,3
Dwight Howard ,33,5,Ranking_JudgeSave,24.0,0.13714008840211575,6
Danny Amendola,33,5,Ranking_JudgeSave,25.5,0.1427318637417104,5
Stephen Nedoroscik,33,5,Ranking_JudgeSave,24.0,0.13714008840211575,4
Ilona Maher,33,5,Ranking_JudgeSave,26.0,0.14596622885349253,2
Phaedra Parks,33,5,Ranking_JudgeSave,24.0,0.0,8
Jenn Tran,33,5,Ranking_JudgeSave,25.5,0.1427318637417104,7
Joey Graziadei,33,5,Ranking_JudgeSave,26.0,0.14596622885438243,1
Chandler Kinney,33,6,Ranking_JudgeSave,32.0,0.4485888240300837,3
Dwight Howard ,33,6,Ranking_JudgeSave,31.0,0.17247403695714852,6
Danny Amendola,33,6,Ranking_JudgeSave,28.0,0.02282351223857196,5
Stephen Nedoroscik,33,6,Ranking_JudgeSave,28.0,0.02282351223857196,4
Ilona Maher,33,6,Ranking_JudgeSave,24.0,0.0036549258384708677,2
Jenn Tran,33,6,Ranking_JudgeSave,31.0,1.7366085557587663e-05,7
Joey Graziadei,33,6,Ranking_JudgeSave,32.0,0.3296178226115956,1
Chandler Kinney,33,7,Ranking_JudgeSave,30.0,0.2144750324324696,3
Dwight Howard ,33,7,Ranking_JudgeSave,24.0,0.0,6
Danny Amendola,33,7,Ranking_JudgeSave,25.5,0.18666573294675326,5
Stephen Nedoroscik,33,7,Ranking_JudgeSave,27.0,0.20040013247325827,4
Ilona Maher,33,7,Ranking_JudgeSave,26.0,0.1956945927580572,2
Joey Graziadei,33,7,Ranking_JudgeSave,27.5,0.20276450938946164,1
Chandler Kinney,33,8,Ranking_JudgeSave,29.0,0.20714000000001334,3
Danny Amendola,33,8,Ranking_JudgeSave,27.0,0.19285999999998646,5
Stephen Nedoroscik,33,8,Ranking_JudgeSave,26.5,0.1892899999999817,4
Ilona Maher,33,8,Ranking_JudgeSave,28.5,0.2035700000000052,2
Joey Graziadei,33,8,Ranking_JudgeSave,29.0,0.20714000000001334,1
Chandler Kinney,33,9,Ranking_JudgeSave,30.0,0.20618309278351518,3
Danny Amendola,33,9,Ranking_JudgeSave,28.0,0.19244288659792638,5
Stephen Nedoroscik,33,9,Ranking_JudgeSave,29.5,0.20274804123711782,4
Ilona Maher,33,9,Ranking_JudgeSave,28.5,0.1958779381443228,2
Joey Graziadei,33,9,Ranking_JudgeSave,29.5,0.20274804123711782,1
Corey Feldman,34,1,Ranking_JudgeSave,9.0,0.0714299203825677,13
Danielle Fishel,34,1,Ranking_JudgeSave,12.0,0.07142710442377558,8
Elaine Hendrix,34,1,Ranking_JudgeSave,12.0,0.07142710442377558,5
Baron Davis,34,1,Ranking_JudgeSave,10.0,0.07142898187427345,13
Jordan Chiles,34,1,Ranking_JudgeSave,10.0,0.07142898187427345,3
Andy Richter,34,1,Ranking_JudgeSave,9.0,0.07142840220178204,7
Robert Irwin,34,1,Ranking_JudgeSave,15.0,0.07142736467965731,1
Hilaria Baldwin,34,1,Ranking_JudgeSave,14.0,0.07142826463654875,11
Lauren Jauregui,34,1,Ranking_JudgeSave,13.0,0.07142920314485059,12
Scott Hoying,34,1,Ranking_JudgeSave,10.0,0.07142898187427345,10
Alix Earle,34,1,Ranking_JudgeSave,13.0,0.07142920314485059,2
Jen Affleck,34,1,Ranking_JudgeSave,12.0,0.07142862260456882,9
Whitney Leavitt,34,1,Ranking_JudgeSave,15.0,0.07142888286052926,6
Dylan Efron,34,1,Ranking_JudgeSave,10.0,0.07142898187427345,4
Corey Feldman,34,2,Ranking_JudgeSave,15.0,0.0,13
Danielle Fishel,34,2,Ranking_JudgeSave,19.0,0.07359430445525639,8
Elaine Hendrix,34,2,Ranking_JudgeSave,21.0,0.07900354837046937,5
Baron Davis,34,2,Ranking_JudgeSave,18.0,0.07088961557720633,13
Jordan Chiles,34,2,Ranking_JudgeSave,22.0,0.08170823746774797,3
Andy Richter,34,2,Ranking_JudgeSave,16.0,0.06548023782110624,7
Robert Irwin,34,2,Ranking_JudgeSave,22.0,0.08170823746774797,1
Hilaria Baldwin,34,2,Ranking_JudgeSave,21.0,0.07900354837046937,11
Lauren Jauregui,34,2,Ranking_JudgeSave,21.0,0.07900354837046937,12
Scott Hoying,34,2,Ranking_JudgeSave,18.0,0.07088966051873069,10
Alix Earle,34,2,Ranking_JudgeSave,21.0,0.07900354837046937,2
Jen Affleck,34,2,Ranking_JudgeSave,22.0,0.08170823746774797,9
Whitney Leavitt,34,2,Ranking_JudgeSave,22.0,0.08170823746774797,6
Dylan Efron,34,2,Ranking_JudgeSave,20.0,0.07629903827483081,4
Danielle Fishel,34,3,Ranking_JudgeSave,21.0,0.09108159426239441,8
Elaine Hendrix,34,3,Ranking_JudgeSave,21.0,0.09108159426239441,5
Jordan Chiles,34,3,Ranking_JudgeSave,24.0,0.09251356675129122,3
Andy Richter,34,3,Ranking_JudgeSave,18.0,0.08864099957964419,7
Robert Irwin,34,3,Ranking_JudgeSave,22.0,0.09021394172467885,1
Hilaria Baldwin,34,3,Ranking_JudgeSave,22.0,0.09021394172467885,11
Lauren Jauregui,34,3,Ranking_JudgeSave,18.0,0.0,12
Scott Hoying,34,3,Ranking_JudgeSave,22.0,0.09021399378543683,10
Alix Earle,34,3,Ranking_JudgeSave,23.0,0.09237241515541156,2
Jen Affleck,34,3,Ranking_JudgeSave,19.0,0.08878207357065228,9
Whitney Leavitt,34,3,Ranking_JudgeSave,24.0,0.09251348935977306,6
Dylan Efron,34,3,Ranking_JudgeSave,23.0,0.09237238982364436,4
Danielle Fishel,34,4,Ranking_JudgeSave,21.0,0.0002819648640046284,8
Elaine Hendrix,34,4,Ranking_JudgeSave,24.0,0.29811481383331323,5
Jordan Chiles,34,4,Ranking_JudgeSave,24.0,0.20198080747739489,3
Andy Richter,34,4,Ranking_JudgeSave,18.0,0.0002419617135938702,7
Robert Irwin,34,4,Ranking_JudgeSave,22.0,0.0002952992452735457,1
Hilaria Baldwin,34,4,Ranking_JudgeSave,23.0,0.0001237744118064649,11
Scott Hoying,34,4,Ranking_JudgeSave,21.0,0.00028196486201357017,10
Alix Earle,34,4,Ranking_JudgeSave,24.0,0.11148579247044144,2
Jen Affleck,34,4,Ranking_JudgeSave,23.0,0.0003086336302929375,9
Whitney Leavitt,34,4,Ranking_JudgeSave,25.0,0.38657635386157246,6
Dylan Efron,34,4,Ranking_JudgeSave,23.0,0.0003086336302929375,4
Danielle Fishel,34,5,Ranking_JudgeSave,29.0,0.10000022726355148,8
Elaine Hendrix,34,5,Ranking_JudgeSave,30.0,0.10000079095148223,5
Jordan Chiles,34,5,Ranking_JudgeSave,32.0,0.09999997037959242,3
Andy Richter,34,5,Ranking_JudgeSave,24.0,0.09999984332019171,7
Robert Irwin,34,5,Ranking_JudgeSave,35.0,0.09999922655735867,1
Scott Hoying,34,5,Ranking_JudgeSave,30.0,0.10000079095148223,10
Alix Earle,34,5,Ranking_JudgeSave,35.0,0.09999922655735867,2
Jen Affleck,34,5,Ranking_JudgeSave,29.0,0.10000022726355148,9
Whitney Leavitt,34,5,Ranking_JudgeSave,33.0,0.10000004712925092,6
Dylan Efron,34,5,Ranking_JudgeSave,36.0,0.09999964962618003,4
Danielle Fishel,34,6,Ranking_JudgeSave,36.0,0.12546476313374594,8
Elaine Hendrix,34,6,Ranking_JudgeSave,36.0,0.12546476313374594,5
Jordan Chiles,34,6,Ranking_JudgeSave,39.0,0.1296937889367746,3
Andy Richter,34,6,Ranking_JudgeSave,27.0,0.0,7
Robert Irwin,34,6,Ranking_JudgeSave,36.0,0.12546472192010932,1
Scott Hoying,34,6,Ranking_JudgeSave,28.0,0.0,10
Alix Earle,34,6,Ranking_JudgeSave,35.0,0.12422579256536562,2
Jen Affleck,34,6,Ranking_JudgeSave,32.0,0.11999554994780601,9
Whitney Leavitt,34,6,Ranking_JudgeSave,39.0,0.129693747723138,6
Dylan Efron,34,6,Ranking_JudgeSave,32.0,0.11999687263931441,4
Danielle Fishel,34,7,Ranking_JudgeSave,35.0,0.1311111082842253,8
Elaine Hendrix,34,7,Ranking_JudgeSave,32.0,0.0,5
Jordan Chiles,34,7,Ranking_JudgeSave,38.0,0.16911906539123153,3
Andy Richter,34,7,Ranking_JudgeSave,29.0,0.0,7
Robert Irwin,34,7,Ranking_JudgeSave,41.0,0.17494231571112193,1
Alix Earle,34,7,Ranking_JudgeSave,43.0,0.17886061635412637,2
Jen Affleck,34,7,Ranking_JudgeSave,34.0,0.0,9
Whitney Leavitt,34,7,Ranking_JudgeSave,42.0,0.17688350562849436,6
Dylan Efron,34,7,Ranking_JudgeSave,38.0,0.16908338863080064,4
Danielle Fishel,34,8,Ranking_JudgeSave,37.0,0.0,8
Elaine Hendrix,34,8,Ranking_JudgeSave,37.5,0.14339414299557793,5
Jordan Chiles,34,8,Ranking_JudgeSave,39.0,0.17223493386359676,3
Andy Richter,34,8,Ranking_JudgeSave,34.0,0.0,7
Robert Irwin,34,8,Ranking_JudgeSave,38.0,0.17011065291839855,1
Alix Earle,34,8,Ranking_JudgeSave,38.5,0.17117280681123942,2
Whitney Leavitt,34,8,Ranking_JudgeSave,39.5,0.1729768252391364,6
Dylan Efron,34,8,Ranking_JudgeSave,38.0,0.17011063817205088,4
Elaine Hendrix,34,9,Ranking_JudgeSave,36.0,0.07093037488061277,5
Jordan Chiles,34,9,Ranking_JudgeSave,39.0,0.1424740545501129,3
Andy Richter,34,9,Ranking_JudgeSave,29.0,0.0,7
Robert Irwin,34,9,Ranking_JudgeSave,42.0,0.2074824556420024,1
Alix Earle,34,9,Ranking_JudgeSave,40.0,0.16414379407153518,2
Whitney Leavitt,34,9,Ranking_JudgeSave,42.0,0.2074846604290694,6
Dylan Efron,34,9,Ranking_JudgeSave,42.0,0.20748466042666738,4
Elaine Hendrix,34,10,Ranking_JudgeSave,28.5,0.11282289992304233,5
Jordan Chiles,34,10,Ranking_JudgeSave,28.5,0.11282289992304233,3
Robert Irwin,34,10,Ranking_JudgeSave,29.5,0.38172348715484655,1
Alix Earle,34,10,Ranking_JudgeSave,29.0,0.25450991687954394,2
Whitney Leavitt,34,10,Ranking_JudgeSave,29.0,0.028390061466032884,6
Dylan Efron,34,10,Ranking_JudgeSave,27.5,0.10973073465349181,4
Elaine Hendrix,34,11,Ranking_JudgeSave,28.9998,0.1963875280869962,5
Jordan Chiles,34,11,Ranking_JudgeSave,29.666600000000003,0.20090311797825097,3
Robert Irwin,34,11,Ranking_JudgeSave,29.666600000000003,0.20090311797825097,1
Alix Earle,34,11,Ranking_JudgeSave,30.0,0.2031609129238783,2
Dylan Efron,34,11,Ranking_JudgeSave,29.3332,0.19864532303262358,4
