celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,season_rule,week1_total_score,week1_avg_score,week1_judge_count,week2_total_score,week2_avg_score,week2_judge_count,week3_total_score,week3_avg_score,week3_judge_count,week4_total_score,week4_avg_score,week4_judge_count,week5_total_score,week5_avg_score,week5_judge_count,week6_total_score,week6_avg_score,week6_judge_count,week7_total_score,week7_avg_score,week7_judge_count,week8_total_score,week8_avg_score,week8_judge_count,week9_total_score,week9_avg_score,week9_judge_count,week10_total_score,week10_avg_score,week10_judge_count,week11_total_score,week11_avg_score,week11_judge_count,cumulative_total_score,overall_avg_score,score_trend,is_winner,eliminated_week,final_rank,industry_encoded,country_encoded,season_rule_encoded,active_weeks
Alek Skarlatos,Lindsay Arnold,Military,California,United States,22,21,3rd Place,3,8.0,7.0,7.0,,7.5,7.0,8.0,,8.0,8.0,9.0,8.0,8.0,8.0,8.0,,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0,9.0,8.5,,9.0,8.0,8.0,,8.5,8.5,8.5,,9.5,9.5,9.5,,9.3333,9.3333,9.3333,,Percentage,22.0,7.333333333333333,3,22.5,7.5,3,33.0,8.25,4,24.0,8.0,3,29.0,7.25,4,30.0,7.5,4,26.5,8.833333333333334,3,25.0,8.333333333333334,3,25.5,8.5,3,28.5,9.5,3,27.999899999999997,9.3333,3,293.9999,8.212118181818182,0.19090757575757578,False,,3.0,12,22,1,11
Chaka Khan,Keo Motsepe,Singer/Rapper,Illinois,United States,62,21,Eliminated Week 2,13,5.0,4.0,4.0,,5.0,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,Percentage,13.0,4.333333333333333,3,15.0,5.0,3,0.0,0.0,4,0.0,0.0,3,0.0,0.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,28.0,0.8484848484848484,0.666666666666667,False,2.0,,21,22,1,2
Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,21,Eliminated Week 8,7,7.0,7.0,7.0,,7.5,7.5,7.0,,7.0,7.0,8.0,7.0,7.0,8.0,8.0,,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.5,9.5,9.0,,8.6666,7.6666,7.6666,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,Percentage,21.0,7.0,3,22.0,7.333333333333333,3,29.0,7.25,4,23.0,7.666666666666667,3,36.0,9.0,4,40.0,10.0,4,28.0,9.333333333333334,3,23.9998,7.999933333333334,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,222.9998,5.962115151515152,0.31646269841269853,False,8.0,,21,22,1,8
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,21,Withdrew,5,8.0,7.0,8.0,,8.0,8.0,8.5,,8.0,9.0,8.0,8.0,9.0,9.0,9.0,,7.0,7.0,8.0,7.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,,9.0,9.0,10.0,,8.5,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,Percentage,23.0,7.666666666666667,3,24.5,8.166666666666666,3,33.0,8.25,4,27.0,9.0,3,29.0,7.25,4,40.0,10.0,4,27.0,9.0,3,28.0,9.333333333333334,3,24.5,8.166666666666666,3,0.0,0.0,3,0.0,0.0,3,256.0,6.984848484848484,0.13333333333333333,False,-1.0,,21,22,1,9
Nick Carter,Sharna Burgess,Singer/Rapper,New York,United States,35,21,2nd Place,2,8.0,8.0,8.0,,7.5,7.5,7.5,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,,11.0,11.0,11.0,,9.0,9.0,9.5,,9.0,9.0,9.0,,10.0,10.0,10.0,,Percentage,24.0,8.0,3,22.5,7.5,3,36.0,9.0,4,27.0,9.0,3,35.0,8.75,4,39.0,9.75,4,27.0,9.0,3,33.0,11.0,3,27.5,9.166666666666666,3,27.0,9.0,3,30.0,10.0,3,328.0,9.106060606060607,0.18863636363636366,False,,2.0,21,22,1,11
Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15,21,Eliminated Week 7,8,7.0,7.0,7.0,,8.0,7.0,7.5,,7.0,8.0,7.0,8.0,9.0,9.0,9.0,,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.5,9.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,Percentage,21.0,7.0,3,22.5,7.5,3,30.0,7.5,4,27.0,9.0,3,30.0,7.5,4,32.0,8.0,4,28.0,9.333333333333334,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,190.5,5.075757575757576,0.28571428571428575,False,7.0,,22,22,1,7
Bindi Irwin,Derek Hough,TV Personality,Unknown,Australia,17,21,1st Place,1,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,10.0,,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,9.5,10.0,9.5,,10.0,9.0,9.0,,10.0,10.0,10.0,,10.5,10.5,10.5,,10.0,10.0,10.0,,Percentage,24.0,8.0,3,24.0,8.0,3,32.0,8.0,4,28.0,9.333333333333334,3,37.0,9.25,4,40.0,10.0,4,29.0,9.666666666666666,3,28.0,9.333333333333334,3,30.0,10.0,3,31.5,10.5,3,30.0,10.0,3,333.5,9.280303030303031,0.24015151515151514,True,,1.0,25,1,1,11
Kim Zolciak-Biermann,Tony Dovolani,TV Personality,Florida,United States,37,21,Withdrew,11,4.0,4.0,4.0,,6.5,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,Percentage,12.0,4.0,3,18.5,6.166666666666667,3,0.0,0.0,4,0.0,0.0,3,0.0,0.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,30.5,0.9242424242424243,2.166666666666667,False,-1.0,,25,22,1,2
Paula Deen,Louis van Amstel,TV Personality,Georgia,United States,68,21,Eliminated Week 6,9,5.0,5.0,5.0,,6.5,6.0,6.0,,5.0,5.0,5.0,5.0,6.0,6.0,6.0,,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,Percentage,15.0,5.0,3,18.5,6.166666666666667,3,20.0,5.0,4,18.0,6.0,3,26.0,6.5,4,24.0,6.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,121.5,3.151515151515152,0.19999999999999998,False,6.0,,25,22,1,6
Mischa Barton,Artem Chigvintsev,Actor/Actress,Unknown,England,30,22,Eliminated Week 3,11,5.0,5.0,6.0,,5.0,5.0,5.0,,6.0,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,16.0,5.333333333333333,3,15.0,5.0,3,18.0,6.0,3,0.0,0.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,49.0,1.6333333333333333,0.3333333333333335,False,3.0,,0,8,1,3
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,7.0,6.0,7.0,,7.0,6.0,6.0,,8.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,,8.5,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,20.0,6.666666666666667,3,19.0,6.333333333333333,3,22.0,7.333333333333333,3,32.0,8.0,4,28.0,7.0,4,24.0,8.0,3,26.0,8.666666666666666,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,171.0,5.2,0.32142857142857134,False,7.0,,0,22,1,7
Jodie Sweetin,Keo Motsepe,Actor/Actress,California,United States,34,22,Eliminated Week 8,6,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,7.0,8.0,,7.0,6.0,7.0,7.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,,8.0,8.5,9.0,,10.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,20.0,6.666666666666667,3,21.0,7.0,3,23.0,7.666666666666667,3,27.0,6.75,4,35.0,8.75,4,25.0,8.333333333333334,3,25.5,8.5,3,30.0,10.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,206.5,6.366666666666667,0.4146825396825397,False,8.0,,0,22,1,8
Doug Flutie,Karina Smirnoff,Athlete,Maryland,United States,53,22,Eliminated Week 6,9,5.0,5.0,5.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,15.0,5.0,3,20.0,6.666666666666667,3,20.0,6.666666666666667,3,24.0,6.0,4,28.0,7.0,4,21.0,7.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,128.0,3.8333333333333335,0.2952380952380952,False,6.0,,2,22,1,6
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,8.0,6.0,7.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,,8.5,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,21.0,7.0,3,20.0,6.666666666666667,3,20.0,6.666666666666667,3,32.0,8.0,4,29.0,7.25,4,24.0,8.0,3,26.0,8.666666666666666,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,172.0,5.225,0.294642857142857,False,7.0,,2,22,1,7
Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,22,Eliminated Week 9,5,8.0,6.0,7.0,,6.0,6.0,7.0,,7.0,6.0,7.0,,9.0,8.0,9.0,9.0,7.0,6.0,6.0,7.0,9.0,9.0,9.0,,8.5,8.5,9.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,0.0,0.0,0.0,,,,,,Percentage,21.0,7.0,3,19.0,6.333333333333333,3,20.0,6.666666666666667,3,35.0,8.75,4,26.0,6.5,4,27.0,9.0,3,26.0,8.666666666666666,3,27.0,9.0,3,27.5,9.166666666666666,3,0.0,0.0,3,0.0,,0,228.5,7.1083333333333325,0.348611111111111,False,9.0,,2,22,1,9
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,7.0,8.0,,9.0,9.0,9.0,9.0,8.0,8.0,7.0,8.0,9.0,10.0,9.0,,9.0,9.0,9.5,,10.0,9.0,9.0,,10.0,9.5,10.0,,10.0,9.6666,10.0,,,,,,Percentage,21.0,7.0,3,24.0,8.0,3,23.0,7.666666666666667,3,36.0,9.0,4,31.0,7.75,4,28.0,9.333333333333334,3,27.5,9.166666666666666,3,28.0,9.333333333333334,3,29.5,9.833333333333334,3,29.666600000000003,9.888866666666667,3,0.0,,0,277.6666,8.69722,0.29848363636363645,False,,2.0,2,22,1,10
Geraldo Rivera,Edyta Sliwinska,Journalist,New York,United States,72,22,Eliminated Week 2,12,5.0,4.0,4.0,,5.0,4.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,13.0,4.333333333333333,3,13.0,4.333333333333333,3,0.0,0.0,3,0.0,0.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,26.0,0.8666666666666666,0.0,False,2.0,,10,22,1,2
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,8.0,7.0,8.0,,7.0,6.0,7.0,,8.0,8.0,9.0,,8.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,8.0,8.0,9.0,,9.5,9.0,9.5,,10.0,9.0,10.0,,9.5,9.5,9.5,,9.6666,9.6666,9.6666,,,,,,Percentage,23.0,7.666666666666667,3,20.0,6.666666666666667,3,25.0,8.333333333333334,3,34.0,8.5,4,37.0,9.25,4,25.0,8.333333333333334,3,28.0,9.333333333333334,3,29.0,9.666666666666666,3,28.5,9.5,3,28.9998,9.6666,3,0.0,,0,278.4998,8.69166,0.27928929292929283,True,,1.0,13,22,1,10
Ginger Zee,Valentin Chmerkovskiy,News Anchor,California,United States,35,22,3rd Place,3,8.0,7.0,8.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,9.0,9.0,9.5,,10.0,10.0,10.0,,9.0,9.5,9.5,,9.3333,9.6666,9.3333,,,,,,Percentage,23.0,7.666666666666667,3,21.0,7.0,3,21.0,7.0,3,36.0,9.0,4,32.0,8.0,4,24.0,8.0,3,27.5,9.166666666666666,3,30.0,10.0,3,28.0,9.333333333333334,3,28.333199999999998,9.4444,3,0.0,,0,270.8332,8.461106666666666,0.28989656565656563,False,,3.0,16,22,1,10
Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,22,Eliminated Week 9,4,8.0,7.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,9.0,9.0,9.0,8.0,7.0,7.0,8.0,10.0,9.0,10.0,,9.0,9.0,9.5,,8.0,8.0,9.0,,10.0,10.0,10.0,,0.0,0.0,0.0,,,,,,Percentage,23.0,7.666666666666667,3,24.0,8.0,3,24.0,8.0,3,35.0,8.75,4,30.0,7.5,4,29.0,9.666666666666666,3,27.5,9.166666666666666,3,25.0,8.333333333333334,3,30.0,10.0,3,0.0,0.0,3,0.0,,0,247.5,7.708333333333334,0.2263888888888889,False,9.0,,21,22,1,9
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,7.0,7.0,7.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,21.0,7.0,3,20.0,6.666666666666667,3,21.0,7.0,3,28.0,7.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,90.0,2.7666666666666666,0.033333333333333305,False,4.0,,25,22,1,4
Jake T. Austin,Jenna Johnson,Actor/Actress,New York,United States,21,23,Eliminated Week 2,13,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Percentage,22.0,5.5,4,24.0,6.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,4,0.0,0.0,3,0.0,0.0,4,46.0,1.0454545454545454,0.5,False,2.0,,0,22,1,2
Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,6.0,5.0,5.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,7.0,8.0,8.0,8.5,8.0,8.0,8.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Percentage,22.0,5.5,4,26.0,6.5,4,28.0,7.0,4,24.0,8.0,3,24.0,8.0,3,31.0,7.75,4,33.0,8.25,4,0.0,0.0,3,0.0,0.0,4,0.0,0.0,3,0.0,0.0,4,188.0,4.636363636363637,0.4196428571428571,False,7.0,,0,22,1,7
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,9.0,9.0,9.0,,8.0,9.0,9.0,8.0,7.5,8.0,8.5,8.0,7.0,8.0,8.0,,9.0,9.0,9.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Percentage,27.0,6.75,4,27.0,6.75,4,28.0,7.0,4,21.0,7.0,3,27.0,9.0,3,34.0,8.5,4,32.0,8.0,4,23.0,7.666666666666667,3,36.0,9.0,4,0.0,0.0,3,0.0,0.0,4,255.0,6.333333333333334,0.2541666666666667,False,9.0,,0,22,1,9
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,,8.0,8.0,8.0,,7.0,8.0,8.0,7.0,8.5,8.0,8.0,8.5,8.0,9.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Percentage,24.0,6.0,4,24.0,6.0,4,25.0,6.25,4,22.0,7.333333333333333,3,24.0,8.0,3,30.0,7.5,4,33.0,8.25,4,26.0,8.666666666666666,3,0.0,0.0,4,0.0,0.0,3,0.0,0.0,4,208.0,5.2727272727272725,0.40873015873015867,False,8.0,,2,22,1,8
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,,8.0,8.0,8.0,,9.0,10.0,9.0,9.0,9.5,9.0,9.0,9.5,10.0,10.0,10.0,,9.0,9.0,10.0,9.0,9.0,9.5,9.5,,9.3333,9.6666,9.6666,9.6666,Percentage,26.0,6.5,4,28.0,7.0,4,32.0,8.0,4,23.0,7.666666666666667,3,24.0,8.0,3,37.0,9.25,4,37.0,9.25,4,30.0,10.0,3,37.0,9.25,4,28.0,9.333333333333334,3,38.3331,9.583275,4,340.3331,8.530297727272727,0.3128761363636364,False,,3.0,2,22,1,11
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,,8.0,9.0,8.0,,9.0,9.0,9.0,10.0,8.0,8.5,9.0,9.0,11.0,11.0,11.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,9.6666,10.0,9.6666,10.0,Percentage,31.0,7.75,4,32.0,8.0,4,31.0,7.75,4,30.0,10.0,3,25.0,8.333333333333334,3,37.0,9.25,4,34.5,8.625,4,33.0,11.0,3,40.0,10.0,4,30.0,10.0,3,39.333200000000005,9.833300000000001,4,362.83320000000003,9.140148484848487,0.24961969696969702,True,,1.0,2,22,1,11
Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,23,Eliminated Week 6,9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Percentage,24.0,6.0,4,24.0,6.0,4,25.0,6.25,4,24.0,8.0,3,24.0,8.0,3,28.0,7.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,4,0.0,0.0,3,0.0,0.0,4,149.0,3.75,0.3642857142857143,False,6.0,,13,22,1,6
Rick Perry,Emma Slater,Politician,Texas,United States,66,23,Eliminated Week 3,12,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Percentage,20.0,5.0,4,22.0,5.5,4,23.0,5.75,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,4,0.0,0.0,3,0.0,0.0,4,65.0,1.4772727272727273,0.375,False,3.0,,17,22,1,3
James Hinchcliffe,Sharna Burgess,Racing Driver,Unknown,Canada,29,23,2nd Place,2,8.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,9.0,9.0,10.0,,10.0,9.0,10.0,,10.0,9.0,9.0,10.0,9.5,9.0,9.0,9.5,11.6666,11.6666,11.6666,,9.0,9.0,9.0,9.0,9.5,10.0,10.0,,9.6666,9.6666,9.6666,10.0,Percentage,31.0,7.75,4,29.0,7.25,4,29.0,7.25,4,28.0,9.333333333333334,3,29.0,9.666666666666666,3,38.0,9.5,4,37.0,9.25,4,34.9998,11.6666,3,36.0,9.0,4,29.5,9.833333333333334,3,38.9998,9.74995,4,360.4996,9.113625757575758,0.2712086363636364,False,,2.0,19,3,1,11
Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,23,Eliminated Week 4,11,7.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Percentage,26.0,6.5,4,30.0,7.5,4,25.0,6.25,4,18.0,6.0,3,0.0,0.0,3,0.0,0.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,4,0.0,0.0,3,0.0,0.0,4,99.0,2.3863636363636362,-0.275,False,4.0,,21,22,1,4
Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48,23,Eliminated Week 4,10,7.0,5.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,8.0,7.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Percentage,25.0,6.25,4,26.0,6.5,4,23.0,5.75,4,23.0,7.666666666666667,3,0.0,0.0,3,0.0,0.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,4,0.0,0.0,3,0.0,0.0,4,97.0,2.378787878787879,0.3500000000000001,False,4.0,,21,22,1,4
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,7.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,,9.0,8.0,9.0,,10.0,10.0,10.0,10.0,8.0,8.5,9.0,9.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,9.5,9.5,10.0,,8.5,9.0,9.0,9.0,Percentage,27.0,6.75,4,29.0,7.25,4,26.0,6.5,4,23.0,7.666666666666667,3,26.0,8.666666666666666,3,40.0,10.0,4,34.5,8.625,4,30.0,10.0,3,40.0,10.0,4,29.0,9.666666666666666,3,35.5,8.875,4,340.0,8.545454545454545,0.32196969696969696,False,11.0,,21,22,1,11
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,7.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,9.0,8.0,8.0,,9.0,9.0,9.0,,7.0,8.0,8.0,7.0,8.5,8.5,9.0,8.5,8.0,8.0,8.0,,10.0,10.0,9.0,9.0,10.0,10.0,10.0,,0.0,0.0,0.0,0.0,Percentage,25.0,6.25,4,31.0,7.75,4,30.0,7.5,4,25.0,8.333333333333334,3,27.0,9.0,3,30.0,7.5,4,34.5,8.625,4,24.0,8.0,3,38.0,9.5,4,30.0,10.0,3,0.0,0.0,4,294.5,7.496212121212122,0.29015151515151516,False,10.0,,25,22,1,10
Charo,Keo Motsepe,Actor/Actress,Unknown,Spain,66,24,Eliminated Week 3,11,6.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Percentage,21.0,5.25,4,25.0,6.25,4,24.0,6.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,,0,70.0,1.75,0.375,False,3.0,,0,20,1,3
Mr. T,Kym Herjavec,Actor/Actress,Illinois,United States,64,24,Eliminated Week 4,10,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Percentage,20.0,5.0,4,22.0,5.5,4,24.0,6.0,4,28.0,7.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.0,,0,94.0,2.35,0.65,False,4.0,,0,22,1,4
